60,ปทุมธานี,6,6,1,๑. อำเภอเมืองปทุมธานี (เฉพาะตำบลบางปรอก ตำบลบ้านฉาง ตำบลบางขะแยง ตำบลบางคูวัด ตำบลบางหลวง ตำบลบางเดื่อ ตำบลบ้านใหม่ และตำบลบางกะดี) ๒. อำเภอลาดหลุมแก้ว,,1
,,,,,,,0
หนา ๔๔,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"๒
 
 
 
 
 
 
 
 
 
 
 
 
 3
 
 
 
 4
 
 
 
 5
 
 
 
 6","๑. อำเภอเมืองปทุมธานี (ยกเว้นตำบลบางปรอก ตำบลบ้านฉาง ตำบลบางขะแยง ตำบลบางคูวัด ตำบลบางหลวง ตำบลบางเดื่อ ตำบลบ้านใหม่ และตำบลบางกะดี) ๒. อำเภอสามโคก
 ๓. อำเภอคลองหลวง (เฉพาะเทศบาลเมือง คลองหลวง)
 อำเภอคลองหลวง
 (เฉพาะเทศบาลเมืองท่าโขลง ตา บลคลองสาม และตา บลคลองสี่) ๑. อำเภอธัญบุรี
 (เฉพาะตำบลประชาธิปัตย์)
 ๒. อำเภอลำลูกกา
 (เฉพาะตา บลคูคต)
 ๑. อำเภอธัญบุรี
 (เฉพาะตำบลบึงยี่โถ)
 ๒. อำเภอลำลูกกา
 (ยกเว้นตา บลคูคต)
 ๑. อำเภอคลองหลวง (เฉพาะตำบลคลองห้า ตำบลคลองหก",,1
,,,,,,,0
หนา ๔๕,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,,"และตำบลคลองเจ็ด)
 ๒. อำเภอหนองเสือ
 ๓. อำเภอธัญบุรี
 (เฉพาะตำบลรังสิต ตำบลลำผักกูด ตำบลบึงสนั่น และตำบลบึงน้ำรักษ์)",,1
61,สกลนคร,6,6,"1
 2
 
 
 
 
 3
 
 
 
 
 4
 
 5
 
 6","อำเภอเมืองสกลนคร
 ๑. อำเภอกุสุมาลย์
 ๒. อำเภอโพนนาแก้ว
 ๓. อำเภอโคกศรีสุพรรณ
 ๔. อำเภอเต่างอย
 ๕. อำเภอภูพาน
 ๑. อำเภอพังโคน
 ๒. อำเภอวาริชภูมิ
 ๓. อำเภอส่องดาว
 ๔. อำเภอนิคมน้ำอูน
 ๕. อำเภอกุดบาก
 ๑. อำเภอสว่างแดนดิน
 ๒. อำเภอเจริญศิลป์
 ๑. อำเภอวานรนิวาส
 ๒. อำเภอบ้านม่วง
 ๑. อำเภอพรรณานิคม
 ๒. อำเภออากาศอำนวย
 ๓. อำเภอคำตากล้า",,1
,,,,,,,0
หนา ๔๖,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
62,สุราษฎร์ธานี,6,6,"1
 2
 
 
 
 
 
 
 
 3
 
 
 
 
 
 
 4
 
 
 
 
 
 
 
 5","อำเภอเมืองสุราษฎร์ธานี ๑. อำเภอกาญจนดิษฐ์ (ยกเว้นตำบลทุ่งรัง ตำบลช้างซ้าย ตำบลช้างขวา ตำบลป่าร่อน และตำบลคลองสระ)
 ๒. อำเภอดอนสัก
 ๓. อำเภอเกาะสมุย
 ๔. อำเภอเกาะพะงัน
 ๑. อำเภอกาญจนดิษฐ์ (เฉพาะตำบลทุ่งรัง ตำบลช้างซ้าย ตำบลช้างขวา ตา บลป่าร่อน และตำบลคลองสระ)
 ๒. อำเภอบ้านนาสาร
 ๓. อำเภอเวียงสระ
 ๑. อำเภอพุนพิน
 ๒. อำเภอบ้านนาเดิม
 ๓. อำเภอคีรีรัฐนิคม
 (ยกเว้นตำบลท่าขนอน ตำบลน้ำหัก และตำบลบ้านยาง) ๔. อำเภอเคียนซา
 (ยกเว้นตำบลบ้านเสด็จ)
 ๑. อำเภอพระแสง
 ๒. อำเภอชัยบุรี
 ๓. อำเภอพนม
 ๔. อำเภอบ้านตาขุน
 ๕. อำเภอเคียนซา",,1
,,,,,,,0
หนา ๔๗,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,6,"(เฉพาะตำบลบ้านเสด็จ)
 ๑. อำเภอไชยา
 ๒. อำเภอท่าชนะ
 ๓. อำเภอท่าฉาง
 ๔. อำเภอวิภาวดี
 ๕. อำเภอคีรีรัฐนิคม
 (เฉพาะตำบลท่าขนอน ตำบลน้ำหัก และตำบลบ้านยาง)",,1
63,เชียงราย,7,7,"1
 
 
 
 
 
 2
 
 
 3
 
 
 
 
 
 
 ๔","อำเภอเมืองเชียงราย (ยกเว้นตำบลท่าสาย ตำบลสันทราย ตำบลป่าอ้อดอนชัย ตำบลห้วยสัก และตำบลดอยลาน) ๑. อำเภอแม่ลาว
 ๒. อำเภอแม่สรวย
 ๓. อำเภอเวียงป่าเป้า
 ๑. อำเภอพาน
 ๒. อำเภอเมืองเชียงราย (เฉพาะตำบลท่าสาย ตำบลสันทราย ตำบลป่าอ้อดอนชัย ตำบลห้วยสัก
 และตำบลดอยลาน)
 ๑. อำเภอเทิง
 ๒. อำเภอป่าแดด
 ๓. อำเภอเวียงชัย",,1
,,,,,,,0
หนา ๔๘,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"5
 
 
 
 
 
 6
 
 
 
 7","๔. อำเภอเวียงเชียงรุ้ง
 ๑. อำเภอเชียงของ
 ๒. อำเภอเวียงแก่น
 ๓. อำเภอขุนตาล
 ๔. อำเภอพญาเม็งราย
 ๕. อำเภอเชียงแสน
 (เฉพาะตำบลแม่เงิน)
 ๑. อำเภอแม่สาย
 ๒. อำเภอเชียงแสน
 (ยกเว้นตำบลแม่เงิน)
 ๓. อำเภอดอยหลวง
 ๑. อำเภอแม่จัน
 ๒. อำเภอแม่ฟ้าหลวง",,1
๖๔,ร้อยเอ็ด,๗,๗,"๑
 
 ๒","1. อำเภอเมืองร้อยเอ็ด
 2. อำเภอศรีสมเด็จ
 1. อำเภอโพธิ์ชัย
 2. อำเภอจังหาร
 3. อำเภอเชียงขวัญ
 4. อำเภอธวัชบุรี
 (เฉพาะตำบลธวัชบุรี ตำบลนิเวศน์ ตำบลหนองพอก
 ตำบลมะอึ
 ตำบลอุ่มเม้า ตำบลหนองไผ่ ตำบลไพศาล ตำบลธงธานี และตำบลบึงนคร)",,1
,,,,,,,0
หนา ๔๙,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"๓
 
 
 
 
 
 
 
 
 
 ๔","1. อำเภอโพนทอง
 2. อำเภอเมยวดี
 3. อำเภอหนองพอก (เฉพาะตำบลหนองพอก ตำบลภูเขาทอง ตำบลบึงงาม ตำบลผาน้ำย้อย ตำบลโคกสว่าง ตำบลกกโพธิ์ และตำบลรอบเมือง)
 1. อำเภอเสลภูมิ
 2. อำเภอทุ่งเขาหลวง
 3. อำเภอธวัชบุรี (ยกเว้นตำบลธวัชบุรี ตำบลนิเวศน์ ตำบลหนองพอก ตำบลมะอึ
 ตำบลอุ่มเม้า ตำบลหนองไผ่ ตำบลไพศาล ตำบลธงธานี และตำบลบึงนคร)
 4. อำเภอหนองพอก (ยกเว้นตำบลหนองพอก ตำบลภูเขาทอง ตำบลบึงงาม ตำบลผาน้ำย้อย ตำบลโคกสว่าง",,1
,,,,,,,0
หนา ๕๐,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"๕
 
 
 
 
 
 ๖
 
 
 
 
 
 
 ๗","ตำบลกกโพธิ์ และตำบลรอบเมือง) 5. อำเภออาจสามารถ (เฉพาะตำบลบ้านแจ้ง และตำบลโพนเมือง)
 1. อำเภอพนมไพร
 2. อำเภอหนองฮี
 3. อำเภอโพนทราย
 4. อำเภออาจสามารถ (ยกเว้นตำบลบ้านแจ้ง และตำบลโพนเมือง)
 1. อำเภอสุวรรณภูมิ
 2. อำเภอเมืองสรวง
 3. อำเภอจตุรพักตรพิมาน (เฉพาะตำบลหัวช้าง ตำบลดงแดง ตำบลดงกลาง ตำบลป่าสังข์ ตำบลน้ำใส และตำบลศรีโคตร)
 1. อำเภอเกษตรวิสัย
 2. อำเภอปทุมรัตต์
 3. อำเภอจตุรพักตรพิมาน (ยกเว้นตำบลหัวช้าง ตำบลดงแดง ตำบลดงกลาง
 ตำบลป่าสังข์ ตำบลน้ำใส และตำบลศรีโคตร)",,1
65,สมุทรปราการ,7,7,1,อำเภอเมืองสมุทรปราการ (เฉพาะตำบลบางโปรง ตำบลบางด้วน,,1
,,,,,,,0
หนา ๕๑,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"2
 
 
 
 
 
 3
 
 
 
 4
 
 
 5
 
 
 
 
 6
 
 7","ตำบลบางเมือง ตำบลท้ายบ้าน และตำบลปากน้ำ) อำเภอเมืองสมุทรปราการ (เฉพาะตำบลบางปู ตำบลบางปูใหม่ ตำบลแพรกษา ตำบลแพรกษาใหม่ และตำบลท้ายบ้านใหม่) อำเภอเมืองสมุทรปราการ (เฉพาะตำบลเทพารักษ์ ตำบลสำโรงเหนือ และตำบลบางเมืองใหม่) อำเภอบางพลี
 (ยกเว้นตำบลหนองปรือ และตำบลราชาเทวะ) ๑. อำเภอบางบ่อ
 ๒. อำเภอบางเสาธง
 ๓. อำเภอบางพลี
 (เฉพาะตำบลหนองปรือ และตำบลราชาเทวะ) อำเภอพระประแดง (ยกเว้นตำบลบางจาก)
 ๑. อำเภอพระสมุทรเจดีย์ ๒. อำเภอพระประแดง
 (เฉพาะตำบลบางจาก)",,1
66,สุรินทร์,7,7,1,๑. อำเภอเมืองสุรินทร์  (เฉพาะตำบลเทนมีย์ ตำบลตระแสง ตำบลอ็อง ตำบลสวาย ตำบลนาบัว,,1
,,,,,,,0
หนา ๕๒,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"2
 
 
 
 
 
 
 
 
 
 
 ๓","ตำบลเฉนียง ตำบลคอโค ตำบลนอกเมือง และตำบลสำโรง) ๒. อำเภอลำดวน
 (ยกเว้นตำบลตรำดม)
 3. อำเภอปราสาท (เฉพาะตำบลบ้านไทร ตำบลทมอ ตำบลไพล ตำบลโคกยาง ตำบลเชื้อเพลิง ตำบลทุ่งมน ตำบลสมุด
 และตำบลปะทัดบุ) 1. อำเภอเขวาสินรินทร์
 2. อำเภอเมืองสุรินทร์ (ยกเว้นตำบลเทนมีย์ ตำบลตระแสง ตำบลอ็อง ตำบลสวาย ตำบลนาบัว ตำบลเฉนียง ตำบลคอโค ตำบลนอกเมือง
 และตำบลสำโรง)
 3. อำเภอศีขรภูมิ
 (เฉพาะตำบลช่างปี่ และตำบลจารพัตร)
 1. อำเภอจอมพระ 2. อำเภอสนม
 (เฉพาะตำบลสนม ตำบลหนองระฆัง ตำบลนานวน",,1
,,,,,,,0
หนา ๕๓,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"๔
 
 
 
 
 
 
 
 
 
 
 
 5","ตำบลแคน และตำบลหนองอียอ)
 3. อำเภอโนนนารายณ์
 4. อำเภอท่าตูม
 (เฉพาะตำบลเมืองแก ตำบลบะ ตำบลหนองเมธี ตำบลบัวโคก และตำบลกระโพ)
 5. อำเภอรัตนบุรี
 (เฉพาะตำบลหนองบัวบาน
 ตำบลเบิด และตำบลยางสว่าง)
 1. อำเภอชุมพลบุรี
 2. อำเภอท่าตูม
 (ยกเว้นตำบลเมืองแก ตำบลบะ ตำบลหนองเมธี ตำบลบัวโคก
 และตำบลกระโพ)
 3. อำเภอรัตนบุรี
 (ยกเว้นตำบลหนองบัวบาน ตำบลเบิด และตำบลยางสว่าง) 4. อำเภอสนม
 (เฉพาะตำบลโพนโก)
 1. อำเภอสำโรงทาบ
 2. อำเภอศีขรภูมิ
 (ยกเว้นตำบลช่างปี่ และตำบลจารพัตร)",,1
,,,,,,,0
หนา ๕๔,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"6
 
 
 
 
 7","3. อำเภอศรีณรงค์ (เฉพาะตำบลตรวจ และตำบลแจนแวน)
 4. อำเภอลำดวน
 (เฉพาะตำบลตรำดม)
 5. อำเภอสนม
 (เฉพาะตำบลหัวงัว)
 1. อำเภอบัวเชด
 2. อำเภอสังขะ
 3. อำเภอศรีณรงค์ (ยกเว้นตำบลตรวจ และตำบลแจนแวน)
 1. อำเภอกาบเชิง
 2. อำเภอพนมดงรัก 3. อำเภอปราสาท (ยกเว้นตำบลบ้านไทร ตำบลทมอ ตำบลไพล ตำบลโคกยาง ตำบลเชื้อเพลิง ตำบลทุ่งมน ตำบลสมุด และตำบลปะทัดบุ)",,1
67,ชลบุรี,8,8,1,"อำเภอเมืองชลบุรี
 (ยกเว้นตำบลบางปลาสร้อย ตำบลมะขามหย่ง ตำบลบ้านโขด ตำบลบางทราย ตำบลหนองไม้แดง ตำบลคลองตำหรุ",,1
,,,,,,,0
หนา ๕๕,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"2
 
 
 
 
 
 
 
 
 
 
 
 3
 
 
 
 
 4
 
 
 5
 
 
 
 6","ตำบลดอนหัวฬ่อ และตำบลบ้านสวน)
 ๑. อำเภอเมืองชลบุรี
 (เฉพาะตำบลบางปลาสร้อย ตำบลมะขามหย่ง ตำบลบ้านโขด ตำบลบางทราย ตำบลหนองไม้แดง ตำบลคลองตำหรุ ตำบลดอนหัวฬ่อ และตำบลบ้านสวน) ๒. อำเภอพานทอง (ยกเว้นตำบลมาบโป่ง และตำบลหนองหงษ์)
 ๑. อำเภอพนัสนิคม
 ๒. อำเภอเกาะจันทร์
 ๓. อำเภอพานทอง (เฉพาะตำบลมาบโป่ง
 และตำบลหนองหงษ์)
 ๑. อำเภอบ้านบึง
 ๒. อำเภอบ่อทอง
 ๓. อำเภอหนองใหญ่
 ๑. อำเภอศรีราชา
 (ยกเว้นตำบลทุ่งสุขลา และตำบลบึง) ๒. อำเภอเกาะสีชัง
 ๑. อำเภอศรีราชา
 (เฉพาะตำบลทุ่งสุขลา",,1
,,,,,,,0
หนา ๕๖,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"7
 
 
 
 8","และตำบลบึง)
 ๒. อำเภอบางละมุง (ยกเว้นตำบลหนองปรือ ตำบลโป่ง ตำบลห้วยใหญ่ และตำบลเขาไม้แก้ว) อำเภอบางละมุง (เฉพาะตำบลหนองปรือ ตำบลโป่ง ตำบลห้วยใหญ่ และตำบลเขาไม้แก้ว) อำเภอสัตหีบ",,1
๖๘,นครศรีธรรมราช,๘,๘,"๑
 
 
 
 
 
 
 
 
 ๒
 
 
 ๓
 
 
 
 ๔","อำเภอเมืองนครศรีธรรมราช
 (เฉพาะตำบลท่าไร่ ตำบลปากนคร ตำบลบางจาก
 ตำบลไชยมนตรี ตำบลมะม่วงสองต้น ตำบลโพธิ์เสด็จ ตำบลท่าเรือ ตำบลท่าซัก
 และเทศบาลนคร นครศรีธรรมราช) ๑. อำเภอปากพนัง
 ๒. อำเภอเชียรใหญ่
 ๓. อำเภอหัวไทร
 ๑. อำเภอพระพรหม
 ๒. อำเภอเฉลิมพระเกียรติ
 ๓. อำเภอชะอวด
 ๔. อำเภอจุฬาภรณ์
 ๑. อำเภอทุ่งสง
 ๒. อำเภอบางขัน",,1
,,,,,,,0
หนา ๕๗,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"๕
 
 
 
 ๖
 
 
 
 ๗
 
 
 
 
 
 
 
 
 
 
 ๘","๑. อำเภอทุ่งใหญ่
 ๒. อำเภอถ้ำพรรณรา
 ๓. อำเภอฉวาง
 ๔. อำเภอพิปูน
 ๑. อำเภอร่อนพิบูลย์
 ๒. อำเภอลานสกา
 ๓. อำเภอช้างกลาง
 ๔. อำเภอนาบอน
 ๑. อำเภอเมืองนครศรีธรรมราช
 (ยกเว้นตำบลท่าไร่ ตำบลปากนคร ตำบลบางจาก ตำบลไชยมนตรี
 ตำบลมะม่วงสองต้น
 ตำบลโพธิ์เสด็จ ตำบลท่าเรือ
 ตำบลท่าซัก
 และเทศบาลนคร นครศรีธรรมราช)
 ๒. อำเภอท่าศาลา
 ๑. อำเภอสิชล
 ๒. อำเภอขนอม
 ๓. อำเภอนบพิตำ
 ๔. อำเภอพรหมคีรี",,1
69,บุรีรัมย์,8,8,"1
 
 
 
 2",อำเภอเมืองบุรีรัมย์ (ยกเว้นตำบลบัวทอง ตำบลถลุงเหล็ก และตำบลกลันทา) ๑. อำเภอสตึก,,1
,,,,,,,0
หนา ๕๘,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"3
 
 
 
 
 
 
 4
 
 
 
 
 5
 
 
 
 
 6","๒. อำเภอบ้านด่าน
 ๓. อำเภอแคนดง
 ๔. อำเภอเมืองบุรีรัมย์ (เฉพาะตำบลบัวทอง ตำบลถลุงเหล็ก และตำบลกลันทา)
 ๑. อำเภอคูเมือง
 ๒. อำเภอพุทไธสง
 ๓. อำเภอนาโพธิ์
 ๔. อำเภอบ้านใหม่ไชยพจน์
 ๕. อำเภอลำปลายมาศ (เฉพาะตำบลโคกสะอาด และตำบลเมืองแฝก)
 ๑. อำเภอหนองหงส์
 ๒. อำเภอชำนิ
 ๓. อำเภอลำปลายมาศ (ยกเว้นตำบลโคกสะอาด และตำบลเมืองแฝก)
 ๑. อำเภอกระสัง
 ๒. อำเภอพลับพลาชัย
 ๓. อำเภอห้วยราช
 ๔. อำเภอประโคนชัย
 (เฉพาะตำบลไพศาล)
 ๑. อำเภอหนองกี่
 ๒. อำเภอโนนสุวรรณ
 ๓. อำเภอนางรอง
 (ยกเว้นตำบลทรัพย์พระยา",,1
,,,,,,,0
หนา ๕๙,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"7
 
 
 8","และตำบลชุมแสง) ๑. อำเภอบ้านกรวด
 ๒. อำเภอประโคนชัย
 (ยกเว้นตำบลไพศาล)
 ๑. อำเภอละหานทราย
 ๒. อำเภอปะคำ
 ๓. อำเภอโนนดินแดง
 ๔. อำเภอเฉลิมพระเกียรติ
 ๕. อำเภอนางรอง
 (เฉพาะตำบลทรัพย์พระยา และตำบลชุมแสง)",,1
70,ศรีสะเกษ,8,8,"1
 
 2
 
 
 3
 
 
 
 
 
 4
 
 5","๑. อำเภอเมืองศรีสะเกษ
 ๒. อำเภอวังหิน
 ๑. อำเภอกันทรารมย์
 ๒. อำเภอโนนคูณ
 ๓. อำเภอน้ำเกลี้ยง
 ๑. อำเภอกันทรลักษณ์
 (เฉพาะตำบลภูเงิน)
 ๒. อำเภอเบญจลักษ์
 ๓. อำเภอศรีรัตนะ
 ๔. อำเภอพยุห์ ๕. อำเภอไพรบึง อำเภอกันทรลักษณ์ (ยกเว้นตำบลภูเงิน) ๑. อำเภอขุนหาญ
 ๒. อำเภอภูสิงห์
 ๓. อำเภอขุขันธ์",,1
,,,,,,,0
หนา ๖๐,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"6
 
 
 
 
 
 
 
 7
 
 
 
 
 
 8","(เฉพาะตำบลปรือใหญ่ ตำบลนิคมพัฒนา ตำบลศรีตระกูล และตำบลตาอุด)
 ๑. อำเภอขุขันธ์
 (ยกเว้นตำบลปรือใหญ่ ตำบลนิคมพัฒนา ตำบลศรีตระกูล
 และตำบลตาอุด)
 ๒. อำเภอปรางค์กู่
 (ยกเว้นตำบลสำโรงปราสาท
 และตำบลตูม)
 ๑. อำเภออุทุมพรพิสัย
 ๒. อำเภอห้วยทับทัน
 ๓. อำเภอปรางค์กู่
 (เฉพาะตำบลสำโรงปราสาท และตำบลตูม)
 ๔. อำเภอเมืองจันทร์
 ๑. อำเภอราษีไศล
 ๒. อำเภอยางชุมน้อย
 ๓. อำเภอศิลาลาด
 ๔. อำเภอบึงบูรพ์
 ๕. อำเภอโพธิ์ศรีสุวรรณ",,1
71,สงขลา,8,8,"1
 2",อำเภอเมืองสงขลา อำเภอหาดใหญ่ (เฉพาะตำบลหาดใหญ่ ตำบลคลองแห และตำบลคลองอู่ตะเภา),,1
,,,,,,,0
หนา ๖๑,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"3
 
 
 
 
 
 
 4
 
 
 
 
 
 
 
 
 5
 
 
 
 
 
 
 
 
 6","๑. อำเภอหาดใหญ่ (เฉพาะตำบลคูเต่า ตำบลฉลุง ตำบลทุ่งใหญ่ ตำบลท่าข้าม ตำบลน้ำน้อย
 ตำบลควนลัง ตำบลทุ่งตำเสา และตำบลคอหงส์)
 ๒. อำเภอนาหม่อม
 ๑. อำเภอระโนด
 ๒. อำเภอกระแสสินธุ์
 ๓. อำเภอสทิงพระ
 ๔. อำเภอสิงหนคร (ยกเว้นตำบลปากรอ ตำบลป่าขาด ตำบลทำนบ
 ตำบลชิงโค ตำบลหัวเขา และตำบลสทิงหม้อ) ๑. อำเภอสิงหนคร
 (เฉพาะตำบลปากรอ ตำบลป่าขาด ตำบลทำนบ
 ตำบลชิงโค ตำบลหัวเขา และตำบลสทิงหม้อ)
 ๒. อำเภอควนเนียง
 ๓. อำเภอบางกล่ำ
 ๔. อำเภอรัตภูมิ
 ๑. อำเภอหาดใหญ่
 (เฉพาะตำบลพะตง",,1
,,,,,,,0
หนา ๖๒,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"7
 
 
 
 
 8","ตำบลบ้านไร่ และตำบลบ้านพรุ) ๒. อำเภอคลองหอยโข่ง
 ๓. อำเภอสะเดา
 (ยกเว้นตำบลสำนักแต้ว และตำบลสำนักขาม) ๑. อำเภอนาทวี
 ๒. อำเภอสะบ้าย้อย
 ๓. อำเภอสะเดา
 (เฉพาะตำบลสำนักแต้ว และตำบลสำนักขาม)
 ๑. อำเภอจะนะ ๒. อำเภอเทพา",,1
72,อุดรธานี,8,8,"1
 
 
 
 
 2","อำเภอเมืองอุดรธานี
 (เฉพาะเทศบาลนครอุดรธานี เทศบาลเมืองหนองสำโรง เทศบาลตำบลหนองบัว และตำบลนาดี) 1. อำเภอเพ็ญ
 2. อำเภอเมืองอุดรธานี (เฉพาะตำบลบ้านขาว ตำบลนาข่า ตำบลนากว้าง ตำบลกุดสระ ตำบลหนองบัว ตำบลสามพร้าว",,1
,,,,,,,0
หนา ๖๓,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"๓
 
 
 
 
 4
 
 
 
 
 
 
 
 
 
 5","ตำบลหมูม่น
 และเทศบาลตำบลนาข่า)
 3. อำเภอพิบูลย์รักษ์
 (ยกเว้นตำบลนาทราย)
 1. อำเภอบ้านดุง
 2. อำเภอทุ่งฝน
 3. อำเภอสร้างคอม
 4. อำเภอพิบูลย์รักษ์
 (เฉพาะตำบลนาทราย)
 1. อำเภอหนองหาน
 2. อำเภอประจักษ์ศิลปาคม
 3. อำเภอเมืองอุดรธานี (เฉพาะตำบลโนนสูง ตำบลหนองนาคำ เทศบาลตำบลหนองไผ่ เทศบาลตำบล หนองขอนกว้าง และเทศบาลเมืองโนนสูง- น้ำคำ)
 1. อำเภอวังสามหมอ
 2. อำเภอศรีธาตุ
 3. อำเภอไชยวาน
 4. อำเภอกู่แก้ว
 5. อำเภอกุมภวาปี (เฉพาะตำบลสีออ เทศบาลตำบลเวียงคำ   และตำบลท่าลี่)",,1
,,,,,,,0
หนา ๖๔,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
